date,enrolled,attended,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,holiday,temp,humidity,snow,sealevelpressure,solarradiation,normalised_attendance,tw_assessment,tw_non_study,tw_reflection,tw_semester1,tw_semester2,month,season_Autumn,season_Spring,season_Summer,season_Winter
3/28/2022,5174,1880,1,0,0,0,0,0,0,0,11,58.9,0,1018.7,245.8,0.363355238,0,0,0,0,1,3,0,1,0,0
3/29/2022,5174,1875,0,1,0,0,0,0,0,0,6.5,73.4,0,1028.5,118.2,0.362388867,0,0,0,0,1,3,0,1,0,0
3/30/2022,5174,1886,0,0,1,0,0,0,0,0,9.2,47.5,0,1030.9,268.9,0.364514882,0,0,0,0,1,3,0,1,0,0
3/31/2022,5174,1983,0,0,0,1,0,0,0,0,13.5,46.2,0,1022.9,272.4,0.383262466,0,0,0,0,1,3,0,1,0,0
04/01/2022,5174,1768,0,0,0,0,1,0,0,0,16.5,40.3,0,1020.2,266.9,0.341708543,0,0,0,0,1,4,0,1,0,0
04/02/2022,5174,881,0,0,0,0,0,1,0,0,16.7,49.2,0,1022.1,258.1,0.170274449,0,0,0,0,1,4,0,1,0,0
04/03/2022,5174,254,0,0,0,0,0,0,1,0,17.7,49.7,0,1018.7,265.9,0.049091612,0,0,0,0,1,4,0,1,0,0
04/04/2022,5174,1794,1,0,0,0,0,0,0,0,19.5,49,0,1014.6,268.3,0.346733668,0,0,0,0,1,4,0,1,0,0
04/05/2022,5174,1739,0,1,0,0,0,0,0,0,22,33.3,0,1015.4,272.4,0.336103595,0,0,0,0,1,4,0,1,0,0
04/06/2022,5174,1756,0,0,1,0,0,0,0,0,23.7,29.8,0,1012.9,234.7,0.339389254,0,0,0,0,1,4,0,1,0,0
04/07/2022,5174,1738,0,0,0,1,0,0,0,0,22.2,40.4,0,1013.2,133.2,0.335910321,0,0,0,0,1,4,0,1,0,0
04/08/2022,5174,1698,0,0,0,0,1,0,0,0,22.5,41,0,1010.9,257.8,0.328179358,0,0,0,0,1,4,0,1,0,0
04/09/2022,5174,904,0,0,0,0,0,1,0,0,23.7,49.6,0,1010.4,236.9,0.174719753,0,0,0,0,1,4,0,1,0,0
04/10/2022,5174,275,0,0,0,0,0,0,1,0,22.9,50.5,0,1012.7,244.2,0.053150367,0,0,0,0,1,4,0,1,0,0
04/11/2022,5174,1581,1,0,0,0,0,0,0,0,23.3,42.1,0,1007.3,185,0.305566293,0,0,1,0,0,4,0,1,0,0
04/12/2022,5174,1613,0,1,0,0,0,0,0,0,21.2,57.3,0,1011.5,219.5,0.311751063,0,0,1,0,0,4,0,1,0,0
4/13/2022,5174,1548,0,0,1,0,0,0,0,0,21.3,50.8,0,1011,279.8,0.299188249,0,0,1,0,0,4,0,1,0,0
4/14/2022,5174,1464,0,0,0,1,0,0,0,0,21.2,51.2,0,1013.1,289.1,0.282953228,0,0,1,0,0,4,0,1,0,0
4/15/2022,5174,1384,0,0,0,0,1,0,0,0,21.3,49,0,1013.6,294.2,0.267491303,0,0,1,0,0,4,0,1,0,0
4/16/2022,5174,754,0,0,0,0,0,1,0,0,22.2,42.6,0,1011.3,296.4,0.145728643,0,0,1,0,0,4,0,1,0,0
4/17/2022,5174,253,0,0,0,0,0,0,1,0,22.8,41.4,0,1009.2,271.9,0.048898338,0,0,1,0,0,4,0,1,0,0
4/18/2022,5174,1702,1,0,0,0,0,0,0,0,22.8,49.9,0,1010.6,249.7,0.328952455,1,0,0,0,0,4,0,1,0,0
4/19/2022,5174,1295,0,1,0,0,0,0,0,0,20.5,61.7,0,1013.9,227.5,0.250289911,1,0,0,0,0,4,0,1,0,0
4/20/2022,5174,1227,0,0,1,0,0,0,0,0,17,77.9,0,1014.9,111,0.237147275,1,0,0,0,0,4,0,1,0,0
4/21/2022,5174,1116,0,0,0,1,0,0,0,0,17.3,78.2,0,1015.3,217.2,0.215693854,1,0,0,0,0,4,0,1,0,0
4/22/2022,5174,1146,0,0,0,0,1,0,0,0,19.8,61,0,1014.7,287.1,0.221492076,1,0,0,0,0,4,0,1,0,0
4/23/2022,5174,564,0,0,0,0,0,1,0,0,22,49.7,0,1013.5,266.1,0.109006571,1,0,0,0,0,4,0,1,0,0
4/24/2022,5174,186,0,0,0,0,0,0,1,0,20,68.7,0,1014.4,210.5,0.035948976,1,0,0,0,0,4,0,1,0,0
4/25/2022,5174,1321,1,0,0,0,0,0,0,0,18.8,49.7,0,1017.6,260.2,0.255315037,1,0,0,0,0,4,0,1,0,0
4/26/2022,5174,864,0,1,0,0,0,0,0,0,20,41.9,0,1015.8,232.9,0.16698879,1,0,0,0,0,4,0,1,0,0
4/27/2022,5174,766,0,0,1,0,0,0,0,0,21.7,46.2,0,1016.8,300,0.148047932,1,0,0,0,0,4,0,1,0,0
4/28/2022,5174,699,0,0,0,1,0,0,0,0,22.6,39.2,0,1013.4,298.7,0.13509857,1,0,0,0,0,4,0,1,0,0
4/29/2022,5174,716,0,0,0,0,1,0,0,0,24.4,40.5,0,1013.6,216.5,0.138384229,1,0,0,0,0,4,0,1,0,0
4/30/2022,5174,225,0,0,0,0,0,1,0,0,25.4,44.8,0,1011.6,286.6,0.043486664,0,1,0,0,0,4,0,1,0,0
05/01/2022,5174,64,0,0,0,0,0,0,1,0,27.3,39.2,0,1006.1,297.2,0.01236954,0,1,0,0,0,5,0,1,0,0
05/02/2022,5174,47,1,0,0,0,0,0,0,1,26,44.4,0,1003.3,246.9,0.009083881,0,1,0,0,0,5,0,1,0,0
05/03/2022,5174,64,0,1,0,0,0,0,0,0,21.3,66.3,0,1006.6,167.4,0.01236954,0,1,0,0,0,5,0,1,0,0
05/04/2022,5174,75,0,0,1,0,0,0,0,0,21,70.6,0,1011.5,164.9,0.014495555,0,1,0,0,0,5,0,1,0,0
05/05/2022,5174,351,0,0,0,1,0,0,0,0,22.9,57.7,0,1013.4,264.6,0.067839196,0,1,0,0,0,5,0,1,0,0
05/06/2022,5174,285,0,0,0,0,1,0,0,0,23.1,57.2,0,1013,284.4,0.055083108,0,1,0,0,0,5,0,1,0,0
05/07/2022,5174,186,0,0,0,0,0,1,0,0,26.1,42.4,0,1014.1,302.3,0.035948976,0,1,0,0,0,5,0,1,0,0
05/08/2022,5174,80,0,0,0,0,0,0,1,0,27.6,36.5,0,1010.4,312.7,0.015461925,0,1,0,0,0,5,0,1,0,0
05/09/2022,5174,84,1,0,0,0,0,0,0,1,28.1,38.7,0,1006,262.8,0.016235021,0,1,0,0,0,5,0,1,0,0
05/10/2022,5174,317,0,1,0,0,0,0,0,0,20.1,70.8,0,1014.6,160.3,0.061267878,0,1,0,0,0,5,0,1,0,0
05/11/2022,5174,390,0,0,1,0,0,0,0,0,21.9,58.5,0,1016.8,259.8,0.075376884,0,1,0,0,0,5,0,1,0,0
05/12/2022,5174,360,0,0,0,1,0,0,0,0,22.4,53.3,0,1014.1,305,0.069578663,0,1,0,0,0,5,0,1,0,0
5/13/2022,5174,354,0,0,0,0,1,0,0,0,20.1,61.1,0,1012.7,194.9,0.068419018,0,1,0,0,0,5,0,1,0,0
5/14/2022,5174,176,0,0,0,0,0,1,0,0,16.3,86.9,0,1016.7,140.8,0.034016235,0,1,0,0,0,5,0,1,0,0
5/15/2022,5174,103,0,0,0,0,0,0,1,0,19.7,62.4,0,1017.6,296.5,0.019907228,0,1,0,0,0,5,0,1,0,0
5/16/2022,5174,348,1,0,0,0,0,0,0,0,23.1,49.4,0,1013,305.5,0.067259374,0,1,0,0,0,5,0,1,0,0
5/17/2022,5174,343,0,1,0,0,0,0,0,0,25.3,36.3,0,1008.7,300.4,0.066293003,0,1,0,0,0,5,0,1,0,0
5/18/2022,5174,362,0,0,1,0,0,0,0,0,23.9,45,0,1011.2,225.3,0.069965211,0,1,0,0,0,5,0,1,0,0
5/19/2022,5174,329,0,0,0,1,0,0,0,0,25.6,40,0,1012.7,291.8,0.063587167,0,1,0,0,0,5,0,1,0,0
5/20/2022,5174,293,0,0,0,0,1,0,0,0,24.1,46.1,0,1010,275.5,0.0566293,0,1,0,0,0,5,0,1,0,0
5/21/2022,5174,189,0,0,0,0,0,1,0,0,25.5,39.9,0,1007.4,298.4,0.036528798,0,1,0,0,0,5,0,1,0,0
5/22/2022,5174,101,0,0,0,0,0,0,1,0,16,66.9,0,1016.7,129.4,0.01952068,0,1,0,0,0,5,0,1,0,0
5/23/2022,5174,324,1,0,0,0,0,0,0,0,17.1,60.3,0,1014.2,319.8,0.062620796,0,1,0,0,0,5,0,1,0,0
5/24/2022,5174,297,0,1,0,0,0,0,0,0,22.9,45.2,0,1007.2,328.8,0.057402397,0,1,0,0,0,5,0,1,0,0
5/25/2022,5174,297,0,0,1,0,0,0,0,0,26.3,38,0,1008.9,329.2,0.057402397,0,1,0,0,0,5,0,1,0,0
5/26/2022,5174,277,0,0,0,1,0,0,0,0,27.5,35.7,0,1010.3,295.1,0.053536915,0,1,0,0,0,5,0,1,0,0
5/27/2022,5174,289,0,0,0,0,1,0,0,0,22.6,49.4,0,1011.6,247.3,0.055856204,0,1,0,0,0,5,0,1,0,0
5/28/2022,5174,202,0,0,0,0,0,1,0,0,19.5,55.8,0,1019.2,262.6,0.039041361,0,1,0,0,0,5,0,1,0,0
5/29/2022,5174,93,0,0,0,0,0,0,1,0,20.3,46.2,0,1020.1,304.3,0.017974488,0,1,0,0,0,5,0,1,0,0
5/30/2022,5174,318,1,0,0,0,0,0,0,0,19.6,51.1,0,1016.3,300.1,0.061461152,0,0,1,0,0,5,0,1,0,0
5/31/2022,5174,307,0,1,0,0,0,0,0,0,23.1,40.6,0,1014.9,325.7,0.059335137,0,0,1,0,0,5,0,1,0,0
06/01/2022,5174,328,0,0,1,0,0,0,0,0,25.3,38.2,0,1012.9,329.5,0.063393893,0,0,1,0,0,6,0,0,1,0
06/02/2022,5174,327,0,0,0,1,0,0,0,0,26.5,32.9,0,1012.2,304.7,0.063200618,0,0,1,0,0,6,0,0,1,0
06/03/2022,5174,336,0,0,0,0,1,0,0,0,26,32.7,0,1010.2,276.2,0.064940085,0,0,1,0,0,6,0,0,1,0
06/04/2022,5174,202,0,0,0,0,0,1,0,0,25.4,36.1,0,1014.6,324.3,0.039041361,0,0,1,0,0,6,0,0,1,0
06/05/2022,5174,76,0,0,0,0,0,0,1,0,26.9,33.8,0,1012.3,336.8,0.014688829,0,0,1,0,0,6,0,0,1,0
06/06/2022,5174,407,1,0,0,0,0,0,0,0,27.8,28.1,0,1009.9,338.4,0.078662543,0,0,1,0,0,6,0,0,1,0
06/07/2022,5174,360,0,1,0,0,0,0,0,0,29,24.8,0,1007.7,339.7,0.069578663,0,0,1,0,0,6,0,0,1,0
06/08/2022,5174,413,0,0,1,0,0,0,0,0,29.5,27.1,0,1007.3,324.2,0.079822188,0,0,1,0,0,6,0,0,1,0
06/09/2022,5174,379,0,0,0,1,0,0,0,0,30.8,25.5,0,1005.6,308.2,0.07325087,0,0,1,0,0,6,0,0,1,0
06/10/2022,5174,390,0,0,0,0,1,0,0,0,30.8,27.8,0,1004.4,303.5,0.075376884,0,0,1,0,0,6,0,0,1,0
06/11/2022,5174,357,0,0,0,0,0,1,0,0,29.4,33.5,0,1005.4,283.2,0.06899884,0,0,1,0,0,6,0,0,1,0
06/12/2022,5174,88,0,0,0,0,0,0,1,0,24.1,56.5,0,1008,301.7,0.017008118,0,0,1,0,0,6,0,0,1,0
6/13/2022,5174,846,1,0,0,0,0,0,0,0,26.2,48.4,0,1008.6,274.8,0.163509857,1,0,0,0,0,6,0,0,1,0
6/14/2022,5174,620,0,1,0,0,0,0,0,0,29.4,31.6,0,1008.1,302.1,0.119829919,1,0,0,0,0,6,0,0,1,0
6/15/2022,5174,594,0,0,1,0,0,0,0,0,30.3,28.6,0,1006.5,284.6,0.114804793,1,0,0,0,0,6,0,0,1,0
6/16/2022,5174,710,0,0,0,1,0,0,0,0,30.4,30.6,0,1005.7,270.4,0.137224584,1,0,0,0,0,6,0,0,1,0
6/17/2022,5174,823,0,0,0,0,1,0,0,0,28.2,39.4,0,1006.9,288.1,0.159064554,1,0,0,0,0,6,0,0,1,0
6/18/2022,5174,209,0,0,0,0,0,1,0,0,29.2,29.7,0,1006.9,323.7,0.040394279,1,0,0,0,0,6,0,0,1,0
6/19/2022,5174,76,0,0,0,0,0,0,1,0,28.9,28.3,0,1005.8,285,0.014688829,1,0,0,0,0,6,0,0,1,0
6/20/2022,5174,566,1,0,0,0,0,0,0,0,21.8,64.5,0,1007.6,169.4,0.109393119,1,0,0,0,0,6,0,0,1,0
6/21/2022,5174,335,0,1,0,0,0,0,0,0,23.4,50.5,0,1006.8,264.7,0.064746811,1,0,0,0,0,6,0,0,1,0
6/22/2022,5174,378,0,0,1,0,0,0,0,0,24.3,54.2,0,1004.3,254.6,0.073057596,1,0,0,0,0,6,0,0,1,0
6/23/2022,5174,385,0,0,0,1,0,0,0,0,27.4,48.8,0,1006.3,295.2,0.074410514,1,0,0,0,0,6,0,0,1,0
6/24/2022,5174,248,0,0,0,0,1,0,0,0,29.8,43,0,1006.8,319.6,0.047931968,1,0,0,0,0,6,0,0,1,0
6/25/2022,5174,93,0,0,0,0,0,1,0,0,30.9,39.4,0,1005.9,332.3,0.017974488,0,1,0,0,0,6,0,0,1,0
6/26/2022,5174,60,0,0,0,0,0,0,1,0,32.1,35.5,0,1004.7,332.5,0.011596444,0,1,0,0,0,6,0,0,1,0
6/27/2022,5174,207,1,0,0,0,0,0,0,0,33.9,28.7,0,1004.7,317.8,0.040007731,0,1,0,0,0,6,0,0,1,0
6/28/2022,5174,183,0,1,0,0,0,0,0,0,34.1,24.5,0,1004.9,335.1,0.035369153,0,1,0,0,0,6,0,0,1,0
6/29/2022,5174,170,0,0,1,0,0,0,0,0,33.7,28.6,0,1002.7,333,0.032856591,0,1,0,0,0,6,0,0,1,0
6/30/2022,5174,151,0,0,0,1,0,0,0,0,32.5,28.1,0,1003,330.5,0.029184383,0,1,0,0,0,6,0,0,1,0
07/01/2022,5174,149,0,0,0,0,1,0,0,0,30.4,17.3,0,1007.2,341.9,0.028797835,0,1,0,0,0,7,0,0,1,0
07/02/2022,5174,32,0,0,0,0,0,1,0,0,29.9,22.4,0,1005.5,343.1,0.00618477,0,1,0,0,0,7,0,0,1,0
07/03/2022,5174,1,0,0,0,0,0,0,1,0,32.4,20.8,0,1000.7,334.8,0.000193274,0,1,0,0,0,7,0,0,1,0
07/04/2022,5174,147,1,0,0,0,0,0,0,0,31.2,27.8,0,1000.8,330.6,0.028411287,0,1,0,0,0,7,0,0,1,0
07/05/2022,5174,135,0,1,0,0,0,0,0,0,24.3,33.8,0,1010.8,220.7,0.026091998,0,1,0,0,0,7,0,0,1,0
07/06/2022,5174,125,0,0,1,0,0,0,0,0,26.1,35.1,0,1009.2,339.2,0.024159258,0,1,0,0,0,7,0,0,1,0
07/07/2022,5174,102,0,0,0,1,0,0,0,0,27.6,30.6,0,1012.5,337.2,0.019713954,0,1,0,0,0,7,0,0,1,0
07/08/2022,5174,80,0,0,0,0,1,0,0,0,27.6,26.7,0,1010.3,341.3,0.015461925,0,1,0,0,0,7,0,0,1,0
7/13/2022,5174,106,0,0,1,0,0,0,0,0,29,33.4,0,1008,317.1,0.020487051,0,1,0,0,0,7,0,0,1,0
7/14/2022,5174,43,0,0,0,1,0,0,0,0,30.3,32.9,0,1006.4,331.1,0.008310785,0,1,0,0,0,7,0,0,1,0
7/15/2022,5174,43,0,0,0,0,1,0,0,0,31.3,30.1,0,1005.6,333.7,0.008310785,0,1,0,0,0,7,0,0,1,0
7/16/2022,5174,26,0,0,0,0,0,1,0,0,32.3,27.5,0,1005.9,337.9,0.005025126,0,1,0,0,0,7,0,0,1,0
7/17/2022,5174,1,0,0,0,0,0,0,1,0,32.7,22.8,0,1006.4,341.1,0.000193274,0,1,0,0,0,7,0,0,1,0
7/18/2022,5174,95,1,0,0,0,0,0,0,0,32.8,23.6,0,1005.9,336,0.018361036,0,1,0,0,0,7,0,0,1,0
7/19/2022,5174,83,0,1,0,0,0,0,0,0,31.4,29.1,0,1006.1,334.8,0.016041747,0,1,0,0,0,7,0,0,1,0
7/20/2022,5174,77,0,0,1,0,0,0,0,0,32,30,0,1004.3,331.3,0.014882103,0,1,0,0,0,7,0,0,1,0
7/21/2022,5174,84,0,0,0,1,0,0,0,0,33.1,32.1,0,1000.2,331.7,0.016235021,0,1,0,0,0,7,0,0,1,0
7/22/2022,5174,76,0,0,0,0,1,0,0,0,34,27.8,0,999.7,333.1,0.014688829,0,1,0,0,0,7,0,0,1,0
7/23/2022,5174,19,0,0,0,0,0,1,0,0,34.1,27.9,0,998.4,327.5,0.003672207,0,1,0,0,0,7,0,0,1,0
7/25/2022,5174,122,1,0,0,0,0,0,0,0,33.7,30,0,1002.4,325.2,0.023579436,0,1,0,0,0,7,0,0,1,0
7/26/2022,5174,90,0,1,0,0,0,0,0,0,34.2,28.1,0,1003.6,322.2,0.017394666,0,1,0,0,0,7,0,0,1,0
7/27/2022,5174,136,0,0,1,0,0,0,0,0,32.8,32.1,0,1005.3,300.2,0.026285273,0,1,0,0,0,7,0,0,1,0
7/28/2022,5174,89,0,0,0,1,0,0,0,0,31.9,24.6,0,1006.8,301.4,0.017201392,0,1,0,0,0,7,0,0,1,0
7/29/2022,5174,69,0,0,0,0,1,0,0,0,31.2,27.4,0,1007.9,314.3,0.01333591,0,1,0,0,0,7,0,0,1,0
7/30/2022,5174,29,0,0,0,0,0,1,0,0,29.7,31.1,0,1007.4,297.9,0.005604948,0,1,0,0,0,7,0,0,1,0
08/01/2022,5174,98,1,0,0,0,0,0,0,0,29.2,29,0,1005.1,313.5,0.018940858,0,1,0,0,0,8,0,0,1,0
08/02/2022,5174,76,0,1,0,0,0,0,0,0,26.9,40.3,0,1006,229.2,0.014688829,0,1,0,0,0,8,0,0,1,0
08/03/2022,5174,84,0,0,1,0,0,0,0,0,26.3,45.5,0,1007.4,283.7,0.016235021,0,1,0,0,0,8,0,0,1,0
08/04/2022,5174,80,0,0,0,1,0,0,0,0,26.6,40.8,0,1007.6,287.9,0.015461925,0,1,0,0,0,8,0,0,1,0
08/05/2022,5174,82,0,0,0,0,1,0,0,0,27.6,36.8,0,1005.4,281,0.015848473,0,1,0,0,0,8,0,0,1,0
08/06/2022,5174,28,0,0,0,0,0,1,0,0,26.8,39.1,0,1004.2,286.6,0.005411674,0,1,0,0,0,8,0,0,1,0
08/08/2022,5174,116,1,0,0,0,0,0,0,0,28.5,35.2,0,1004.2,292.9,0.022419791,0,1,0,0,0,8,0,0,1,0
08/09/2022,5174,85,0,1,0,0,0,0,0,0,29.8,28.4,0,1006.9,297.9,0.016428295,0,1,0,0,0,8,0,0,1,0
08/10/2022,5174,106,0,0,1,0,0,0,0,0,29.2,24.5,0,1008.7,293.3,0.020487051,0,1,0,0,0,8,0,0,1,0
08/11/2022,5174,76,0,0,0,1,0,0,0,0,27.9,26.4,0,1009.6,301.1,0.014688829,0,1,0,0,0,8,0,0,1,0
08/12/2022,5174,87,0,0,0,0,1,0,0,0,27.7,32.1,0,1009.7,304,0.016814843,0,1,0,0,0,8,0,0,1,0
8/13/2022,5174,39,0,0,0,0,0,1,0,0,28.5,34.1,0,1008.1,302.8,0.007537688,0,1,0,0,0,8,0,0,1,0
8/15/2022,5174,98,1,0,0,0,0,0,0,0,30.4,33.8,0,1003.9,294.7,0.018940858,0,1,0,0,0,8,0,0,1,0
8/16/2022,5174,93,0,1,0,0,0,0,0,0,29.9,36.7,0,1005.4,287.6,0.017974488,0,1,0,0,0,8,0,0,1,0
8/17/2022,5174,93,0,0,1,0,0,0,0,0,30.6,26.2,0,1006.1,298.5,0.017974488,0,1,0,0,0,8,0,0,1,0
8/18/2022,5174,93,0,0,0,1,0,0,0,0,25.6,31.4,0,1006.7,299.7,0.017974488,0,1,0,0,0,8,0,0,1,0
8/19/2022,5174,132,0,0,0,0,1,0,0,0,26.6,29.9,0,1007,297,0.025512176,0,1,0,0,0,8,0,0,1,0
8/20/2022,5174,85,0,0,0,0,0,1,0,0,23.8,30.5,0,1009,293.8,0.016428295,0,1,0,0,0,8,0,0,1,0
8/21/2022,5174,2,0,0,0,0,0,0,1,0,20.5,35.1,0,1011,297.8,0.000386548,0,1,0,0,0,8,0,0,1,0
8/22/2022,5174,100,1,0,0,0,0,0,0,0,22.5,33.5,0,1010.2,294.3,0.019327406,0,1,0,0,0,8,0,0,1,0
8/23/2022,5174,73,0,1,0,0,0,0,0,0,24,33.6,0,1011.2,289.8,0.014109007,0,1,0,0,0,8,0,0,1,0
8/24/2022,5174,80,0,0,1,0,0,0,0,0,24.3,32.9,0,1012.1,284.9,0.015461925,0,1,0,0,0,8,0,0,1,0
8/25/2022,5174,83,0,0,0,1,0,0,0,0,25.1,28.6,0,1013.1,284.2,0.016041747,0,1,0,0,0,8,0,0,1,0
8/26/2022,5174,85,0,0,0,0,1,0,0,0,26,25,0,1014.2,285,0.016428295,0,1,0,0,0,8,0,0,1,0
